4104
13	168	13	179
14	162	14	173
10	169	12	172
12	162	13	167
2	168	12	168
7	169	9	172
2	169	5	171
10	162	11	167
21	107	21	118
22	101	22	112
23	101	23	112
20	107	20	118
18	113	19	118
16	113	17	118
26	92	26	103
24	90	24	101
25	90	25	101
10	148	10	159
6	110	6	121
7	108	7	119
11	108	11	119
9	114	10	119
10	102	10	113
17	101	17	112
8	108	8	119
19	101	19	112
18	101	18	112
11	96	11	107
9	102	9	113
8	96	8	107
9	96	10	101
21	95	21	106
22	95	23	100
20	95	20	106
12	107	12	118
7	96	7	107
19	89	19	100
18	89	18	100
17	89	17	100
6	98	6	109
15	107	15	118
16	101	16	112
14	107	14	118
13	107	13	118
23	83	23	94
20	83	20	94
22	83	22	94
21	83	21	94
6	86	6	97
12	95	12	106
16	89	16	100
7	84	7	95
6	74	6	85
11	84	11	95
8	84	8	95
10	84	10	95
9	84	9	95
14	95	14	106
15	95	15	106
15	83	15	94
16	77	16	88
17	77	17	88
13	95	13	106
19	77	19	88
18	77	18	88
15	71	15	82
11	72	11	83
13	83	13	94
12	83	12	94
14	83	14	94
14	71	14	82
13	71	13	82
12	71	12	82
7	72	7	83
8	72	8	83
10	72	10	83
9	72	9	83
6	62	6	73
7	60	7	71
9	66	10	71
11	60	11	71
8	60	8	71
10	54	10	65
9	54	9	65
11	123	12	128
9	123	10	128
6	129	9	131
7	123	8	128
4	125	6	128
1	123	6	124
2	129	5	131
1	125	3	128
4	111	4	122
5	110	5	121
1	129	1	140
4	99	4	110
5	98	5	109
1	111	1	122
2	111	2	122
3	111	3	122
11	133	12	138
4	87	4	98
4	75	4	86
5	86	5	97
5	74	5	85
4	63	4	74
5	62	5	73
4	51	4	62
6	50	6	61
5	50	5	61
4	39	4	50
8	48	8	59
6	38	6	49
5	38	5	49
7	48	7	59
3	33	4	38
5	26	5	37
4	21	4	32
3	39	3	50
7	36	7	47
6	26	6	37
5	22	7	25
3	99	3	110
2	99	2	110
1	99	1	110
3	21	3	32
3	87	3	98
2	87	2	98
1	87	1	98
3	75	3	86
1	71	3	74
3	59	3	70
2	59	2	70
2	53	3	58
0	51	3	52
0	45	1	50
0	53	1	58
1	59	1	70
0	59	0	70
2	39	2	50
0	71	0	82
1	75	1	86
2	75	2	86
0	83	0	94
0	95	0	106
2	27	2	38
0	107	0	118
2	15	2	26
0	119	0	130
0	131	0	142
1	33	1	44
0	33	0	44
0	21	0	32
0	9	0	20
1	21	1	32
1	8	1	19
0	0	0	8
3	9	3	20
2	3	2	14
1	0	4	2
4	9	4	20
3	3	4	8
27	92	27	103
2	133	2	144
1	141	1	152
0	143	0	154
0	155	1	160
1	153	6	154
2	145	3	150
2	151	7	152
4	139	4	150
3	133	3	144
7	153	7	164
0	161	2	164
0	165	9	165
8	159	9	164
2	166	7	167
8	147	8	158
5	159	6	164
4	155	6	158
3	159	4	164
2	155	3	158
9	147	9	158
11	142	12	147
10	136	10	147
9	135	9	146
5	133	10	134
4	135	6	138
6	140	7	145
7	135	8	139
5	147	7	150
5	139	5	146
8	36	8	47
46	142	46	153
50	134	50	145
47	140	47	151
46	130	46	141
47	136	49	139
48	140	48	151
47	124	47	135
49	140	49	151
48	124	48	135
49	124	49	135
50	122	50	133
51	122	51	133
45	142	45	153
45	130	45	141
44	142	44	153
52	98	52	109
54	93	55	98
53	88	53	98
51	92	52	97
50	88	52	91
51	98	51	109
52	48	52	59
40	159	40	170
39	159	39	170
38	159	38	170
37	159	37	170
36	159	36	170
35	159	35	170
42	145	42	156
43	142	43	153
42	133	42	144
44	130	44	141
43	130	43	141
33	138	34	143
32	126	32	137
31	117	31	128
29	106	29	117
30	106	30	117
28	98	28	109
32	120	33	125
33	126	33	137
28	92	29	97
32	114	33	119
31	105	31	116
29	100	30	105
29	99	40	99
29	98	40	98
33	102	33	113
32	102	32	113
34	102	35	107
31	100	36	101
36	102	39	104
37	100	42	101
42	121	42	132
49	112	49	123
51	110	51	121
50	110	50	121
47	118	48	123
50	98	50	109
49	92	50	97
43	118	43	129
42	109	42	120
46	114	48	117
46	118	46	129
45	118	45	129
44	118	44	129
45	106	45	117
46	105	48	108
46	110	48	113
49	100	49	111
44	98	49	99
46	101	48	104
44	100	45	105
40	102	41	107
42	102	43	107
34	108	44	108
36	105	39	107
43	109	44	114
43	90	43	101
41	88	41	99
42	88	42	99
43	78	43	89
48	82	49	87
44	80	48	81
44	77	47	79
47	88	49	91
44	82	44	93
45	82	45	93
44	94	46	97
47	92	48	97
46	82	47	87
41	109	41	120
39	109	40	114
37	109	38	114
40	115	40	126
41	121	41	132
39	115	39	126
38	115	38	126
36	109	36	120
37	115	37	126
34	109	34	120
35	109	35	120
36	121	36	132
37	127	37	138
36	133	36	144
34	126	34	137
34	121	35	125
35	126	35	137
35	138	35	149
35	150	36	155
35	156	38	158
36	147	39	149
39	153	40	158
37	150	38	155
36	145	41	146
41	147	41	156
37	139	38	144
41	133	41	144
40	133	40	144
39	133	39	144
38	127	38	138
39	127	40	132
42	76	42	87
43	71	44	76
46	65	46	76
45	65	45	76
43	65	44	70
43	61	45	64
41	70	42	75
41	76	41	87
42	58	42	69
45	1	45	12
46	1	47	6
48	1	49	6
50	1	51	6
44	12	44	23
41	12	41	23
42	12	43	17
42	18	43	23
54	4	54	15
52	4	52	15
53	4	53	15
53	16	53	27
52	28	53	33
50	24	52	27
51	18	52	23
47	16	52	17
45	20	50	21
45	14	46	19
45	22	50	23
50	28	51	33
47	10	48	15
49	12	51	15
49	8	51	11
46	7	48	9
48	28	49	33
47	24	49	27
45	24	46	29
45	30	47	33
24	78	24	89
20	71	20	82
16	65	16	76
18	71	19	76
17	65	17	76
12	59	12	70
11	48	11	59
9	42	9	53
10	42	10	53
15	59	15	70
13	59	13	70
14	59	14	70
11	36	11	47
9	30	9	41
10	30	10	41
7	30	8	35
7	26	9	29
23	71	23	82
22	71	22	82
21	71	21	82
18	59	18	70
17	53	17	64
16	53	16	64
12	47	12	58
12	41	13	46
12	29	12	40
10	18	10	29
11	24	11	35
8	14	8	25
9	14	9	25
5	10	5	21
7	10	7	21
6	10	6	21
5	4	6	9
8	2	8	13
5	0	7	3
8	0	13	1
15	47	15	58
13	47	13	58
14	47	14	58
11	12	11	23
10	6	10	17
9	2	9	13
10	2	12	5
11	6	12	11
13	29	13	40
14	0	14	11
13	2	13	13
12	12	12	23
12	25	14	28
12	24	23	24
13	14	14	19
14	12	19	13
15	14	17	17
15	18	16	23
18	14	19	19
14	29	14	40
17	20	19	23
15	0	15	11
16	0	16	11
17	0	17	11
18	0	18	11
19	0	19	11
20	0	20	11
51	42	52	47
40	86	40	97
39	86	39	97
38	82	40	85
40	70	40	81
38	76	39	81
39	64	39	75
40	58	40	69
41	58	41	69
39	51	39	62
28	63	39	63
38	51	38	62
37	51	37	62
38	86	38	97
37	86	37	97
36	86	36	97
38	64	38	75
36	64	37	69
37	70	37	81
36	70	36	81
35	82	37	85
35	86	35	97
33	92	34	97
34	80	34	91
35	70	35	81
32	86	33	91
31	92	32	97
30	86	30	97
31	79	31	90
26	80	26	91
27	80	27	91
28	86	29	91
28	74	28	85
25	78	25	89
26	74	27	79
29	74	29	85
25	66	25	77
30	74	30	85
24	66	24	77
33	74	33	85
32	74	32	85
31	67	31	78
34	64	35	69
32	70	34	73
32	64	33	69
28	64	31	66
29	68	30	73
27	67	28	72
26	62	26	73
27	55	27	66
22	63	25	65
21	67	23	70
20	59	20	70
21	55	21	66
19	59	19	70
18	47	18	58
20	47	20	58
19	47	19	58
17	41	17	52
14	41	15	46
16	41	16	52
25	51	25	62
26	50	26	61
21	43	21	54
20	35	20	46
19	35	19	46
18	35	18	46
17	29	17	40
16	29	16	40
15	29	15	40
15	25	17	28
22	51	22	62
24	51	24	62
23	51	23	62
22	39	22	50
23	39	23	50
21	31	21	42
19	29	20	34
18	25	18	34
21	25	22	30
25	39	25	50
24	39	24	50
22	31	23	36
23	26	25	29
23	25	34	25
23	30	34	30
26	26	28	29
29	26	31	29
24	33	25	38
32	26	34	29
24	31	29	32
26	33	26	44
26	46	28	49
26	45	37	45
27	52	30	54
27	50	32	51
29	46	31	49
32	46	34	49
31	52	32	57
29	55	30	60
28	55	28	62
29	61	34	62
31	58	34	60
33	52	34	57
33	50	44	50
35	46	37	49
35	51	35	62
36	51	36	62
40	52	41	57
40	51	51	51
48	48	51	50
47	39	47	50
49	42	50	47
48	36	48	47
50	36	51	41
50	53	51	58
43	59	51	59
42	52	51	52
46	53	49	55
44	56	49	57
42	53	45	55
46	39	46	50
44	36	47	38
45	39	45	50
43	39	44	44
40	37	42	40
41	45	44	47
39	48	44	49
32	36	43	36
39	42	40	47
31	41	42	41
38	42	38	49
37	37	39	40
30	32	32	35
27	33	27	44
33	32	35	35
29	33	29	44
30	36	31	40
28	33	28	44
34	37	36	40
34	42	37	44
30	42	33	44
30	31	41	31
36	32	38	35
39	32	41	35
42	29	43	34
44	24	44	33
39	27	41	30
42	24	43	28
38	24	41	26
36	27	38	30
37	15	37	26
35	12	38	14
38	15	38	23
39	18	40	23
35	19	35	30
36	15	36	26
33	15	35	18
33	19	34	24
32	13	32	24
33	9	34	14
37	0	37	11
35	0	35	11
23	8	34	8
36	0	36	11
29	6	34	7
33	0	34	5
31	0	32	5
29	0	30	5
27	0	28	5
23	6	28	7
25	0	26	5
23	0	24	5
21	0	21	11
22	0	22	11
30	9	32	12
31	13	31	24
30	13	30	24
23	9	23	20
24	9	25	14
29	9	29	20
27	21	29	24
26	13	26	24
28	9	28	20
27	9	27	20
24	15	25	20
22	21	25	23
21	15	22	20
20	12	22	14
20	15	20	23
